TOTAL POR EJECUTAR al empezar = 0

1) precios duplicados eliminados: 722
   f872 (dup de f864)  0  CIMENTACIÓN REDES HIDROSANITARIAS UM
   f874 (dup de f42)  0  M3 UM
   f876 (dup de f864)  0  CIMENTACIÓN REDES HIDROSANITARIAS UM
   f878 (dup de f42)  0  M3 UM
   f880 (dup de f864)  0  CIMENTACIÓN REDES HIDROSANITARIAS UM
   f882 (dup de f42)  0  M3 UM
   f883 (dup de f91)  0  101915.14034583 UM
   f884 (dup de f864)  0  CIMENTACIÓN REDES HIDROSANITARIAS UM
   f886 (dup de f42)  0  M3 UM
   f888 (dup de f864)  0  CIMENTACIÓN REDES HIDROSANITARIAS UM
   f890 (dup de f42)  0  M3 UM
   f892 (dup de f864)  0  CIMENTACIÓN REDES HIDROSANITARIAS UM
   f896 (dup de f864)  0  CIMENTACIÓN REDES HIDROSANITARIAS UM
   f898 (dup de f894)  0  PULG UM
   f900 (dup de f864)  0  CIMENTACIÓN REDES HIDROSANITARIAS UM
   f902 (dup de f894)  0  PULG UM
   f904 (dup de f864)  0  CIMENTACIÓN REDES HIDROSANITARIAS UM
   f906 (dup de f6)  0  M2 UM
   f908 (dup de f864)  0  CIMENTACIÓN REDES HIDROSANITARIAS UM
   f910 (dup de f6)  0  M2 UM
   f912 (dup de f864)  0  CIMENTACIÓN REDES HIDROSANITARIAS UM
   f914 (dup de f18)  0  ML UM
   f916 (dup de f864)  0  CIMENTACIÓN REDES HIDROSANITARIAS UM
   f918 (dup de f18)  0  ML UM
   f920 (dup de f864)  0  CIMENTACIÓN REDES HIDROSANITARIAS UM
   f922 (dup de f18)  0  ML UM
   f924 (dup de f864)  0  CIMENTACIÓN REDES HIDROSANITARIAS UM
   f926 (dup de f18)  0  ML UM
   f928 (dup de f864)  0  CIMENTACIÓN REDES HIDROSANITARIAS UM
   f934 (dup de f150)  0  UN UM
   f936 (dup de f932)  0  ESTRUCTURAS DE CONCRETO Y MAMPOSTERÍA UM
   f938 (dup de f150)  0  UN UM
   f940 (dup de f932)  0  ESTRUCTURAS DE CONCRETO Y MAMPOSTERÍA UM
   f942 (dup de f18)  0  ML UM
   f944 (dup de f932)  0  ESTRUCTURAS DE CONCRETO Y MAMPOSTERÍA UM
   f946 (dup de f150)  0  UN UM
   f948 (dup de f932)  0  ESTRUCTURAS DE CONCRETO Y MAMPOSTERÍA UM
   f950 (dup de f150)  0  UN UM
   f952 (dup de f932)  0  ESTRUCTURAS DE CONCRETO Y MAMPOSTERÍA UM
   f954 (dup de f150)  0  UN UM
   f956 (dup de f932)  0  ESTRUCTURAS DE CONCRETO Y MAMPOSTERÍA UM
   f958 (dup de f150)  0  UN UM
   f960 (dup de f932)  0  ESTRUCTURAS DE CONCRETO Y MAMPOSTERÍA UM
   f962 (dup de f150)  0  UN UM
   f964 (dup de f932)  0  ESTRUCTURAS DE CONCRETO Y MAMPOSTERÍA UM
   f966 (dup de f150)  0  UN UM
   f968 (dup de f932)  0  ESTRUCTURAS DE CONCRETO Y MAMPOSTERÍA UM
   f970 (dup de f150)  0  UN UM
   f971 (dup de f967)  0  1220574.03567587 UM
   f972 (dup de f932)  0  ESTRUCTURAS DE CONCRETO Y MAMPOSTERÍA UM
   f974 (dup de f18)  0  ML UM
   f976 (dup de f932)  0  ESTRUCTURAS DE CONCRETO Y MAMPOSTERÍA UM
   f978 (dup de f150)  0  UN UM
   f980 (dup de f932)  0  ESTRUCTURAS DE CONCRETO Y MAMPOSTERÍA UM
   f982 (dup de f150)  0  UN UM
   f984 (dup de f932)  0  ESTRUCTURAS DE CONCRETO Y MAMPOSTERÍA UM
   f986 (dup de f18)  0  ML UM
   f988 (dup de f932)  0  ESTRUCTURAS DE CONCRETO Y MAMPOSTERÍA UM
   f990 (dup de f42)  0  M3 UM
   f992 (dup de f932)  0  ESTRUCTURAS DE CONCRETO Y MAMPOSTERÍA UM
   f994 (dup de f930)  0  KG UM
   f996 (dup de f932)  0  ESTRUCTURAS DE CONCRETO Y MAMPOSTERÍA UM
   f998 (dup de f930)  0  KG UM
   f1000 (dup de f932)  0  ESTRUCTURAS DE CONCRETO Y MAMPOSTERÍA UM
   f1002 (dup de f18)  0  ML UM
   f1004 (dup de f932)  0  ESTRUCTURAS DE CONCRETO Y MAMPOSTERÍA UM
   f1006 (dup de f18)  0  ML UM
   f1008 (dup de f932)  0  ESTRUCTURAS DE CONCRETO Y MAMPOSTERÍA UM
   f1010 (dup de f18)  0  ML UM
   f1012 (dup de f932)  0  ESTRUCTURAS DE CONCRETO Y MAMPOSTERÍA UM
   f1014 (dup de f18)  0  ML UM
   f1016 (dup de f932)  0  ESTRUCTURAS DE CONCRETO Y MAMPOSTERÍA UM
   f1018 (dup de f18)  0  ML UM
   f1020 (dup de f932)  0  ESTRUCTURAS DE CONCRETO Y MAMPOSTERÍA UM
   f1022 (dup de f18)  0  ML UM
   f1024 (dup de f932)  0  ESTRUCTURAS DE CONCRETO Y MAMPOSTERÍA UM
   f1026 (dup de f150)  0  UN UM
   f1030 (dup de f150)  0  UN UM
   f1032 (dup de f1028)  0  RED DE ACUEDUCTO UM
   f1034 (dup de f150)  0  UN UM
   f1036 (dup de f1028)  0  RED DE ACUEDUCTO UM
   f1038 (dup de f150)  0  UN UM
   f1040 (dup de f1028)  0  RED DE ACUEDUCTO UM
   f1042 (dup de f150)  0  UN UM
   f1044 (dup de f1028)  0  RED DE ACUEDUCTO UM
   f1046 (dup de f150)  0  UN UM
   f1048 (dup de f1028)  0  RED DE ACUEDUCTO UM
   f1050 (dup de f150)  0  UN UM
   f1052 (dup de f1028)  0  RED DE ACUEDUCTO UM
   f1054 (dup de f150)  0  UN UM
   f1056 (dup de f1028)  0  RED DE ACUEDUCTO UM
   f1058 (dup de f150)  0  UN UM
   f1060 (dup de f1028)  0  RED DE ACUEDUCTO UM
   f1062 (dup de f150)  0  UN UM
   f1064 (dup de f1028)  0  RED DE ACUEDUCTO UM
   f1066 (dup de f150)  0  UN UM
   f1068 (dup de f1028)  0  RED DE ACUEDUCTO UM
   f1070 (dup de f150)  0  UN UM
   f1072 (dup de f1028)  0  RED DE ACUEDUCTO UM
   f1074 (dup de f150)  0  UN UM
   f1076 (dup de f1028)  0  RED DE ACUEDUCTO UM
   f1078 (dup de f150)  0  UN UM
   f1079 (dup de f1075)  0  9652085.9915016 UM
   f1080 (dup de f1028)  0  RED DE ACUEDUCTO UM
   f1082 (dup de f18)  0  ML UM
   f1086 (dup de f18)  0  ML UM
   f1088 (dup de f1084)  0  SUMINISTRO RED DE AGUA POTABLE PVC UM
   f1090 (dup de f18)  0  ML UM
   f1092 (dup de f1084)  0  SUMINISTRO RED DE AGUA POTABLE PVC UM
   f1094 (dup de f18)  0  ML UM
   f1096 (dup de f1084)  0  SUMINISTRO RED DE AGUA POTABLE PVC UM
   f1098 (dup de f18)  0  ML UM
   f1100 (dup de f1084)  0  SUMINISTRO RED DE AGUA POTABLE PVC UM
   f1102 (dup de f18)  0  ML UM
   f1104 (dup de f1084)  0  SUMINISTRO RED DE AGUA POTABLE PVC UM
   f1106 (dup de f18)  0  ML UM
   f1108 (dup de f1084)  0  SUMINISTRO RED DE AGUA POTABLE PVC UM
   f1110 (dup de f18)  0  ML UM
   f1112 (dup de f1084)  0  SUMINISTRO RED DE AGUA POTABLE PVC UM
   f1114 (dup de f18)  0  ML UM
   f1116 (dup de f1084)  0  SUMINISTRO RED DE AGUA POTABLE PVC UM
   f1118 (dup de f18)  0  ML UM
   f1120 (dup de f1084)  0  SUMINISTRO RED DE AGUA POTABLE PVC UM
   f1122 (dup de f18)  0  ML UM
   f1124 (dup de f1084)  0  SUMINISTRO RED DE AGUA POTABLE PVC UM
   f1126 (dup de f18)  0  ML UM
   f1128 (dup de f1084)  0  SUMINISTRO RED DE AGUA POTABLE PVC UM
   f1130 (dup de f18)  0  ML UM
   f1132 (dup de f1084)  0  SUMINISTRO RED DE AGUA POTABLE PVC UM
   f1134 (dup de f18)  0  ML UM
   f1136 (dup de f1084)  0  SUMINISTRO RED DE AGUA POTABLE PVC UM
   f1138 (dup de f18)  0  ML UM
   f1142 (dup de f18)  0  ML UM
   f1144 (dup de f1140)  0  SUMINISTRO E INSTALACIÓN RED DE AGUA POTABLE PVC UM
   f1146 (dup de f18)  0  ML UM
   f1148 (dup de f1140)  0  SUMINISTRO E INSTALACIÓN RED DE AGUA POTABLE PVC UM
   f1150 (dup de f18)  0  ML UM
   f1152 (dup de f1140)  0  SUMINISTRO E INSTALACIÓN RED DE AGUA POTABLE PVC UM
   f1154 (dup de f18)  0  ML UM
   f1156 (dup de f1140)  0  SUMINISTRO E INSTALACIÓN RED DE AGUA POTABLE PVC UM
   f1158 (dup de f18)  0  ML UM
   f1160 (dup de f1140)  0  SUMINISTRO E INSTALACIÓN RED DE AGUA POTABLE PVC UM
   f1162 (dup de f18)  0  ML UM
   f1164 (dup de f1140)  0  SUMINISTRO E INSTALACIÓN RED DE AGUA POTABLE PVC UM
   f1166 (dup de f18)  0  ML UM
   f1168 (dup de f1140)  0  SUMINISTRO E INSTALACIÓN RED DE AGUA POTABLE PVC UM
   f1170 (dup de f18)  0  ML UM
   f1172 (dup de f1140)  0  SUMINISTRO E INSTALACIÓN RED DE AGUA POTABLE PVC UM
   f1174 (dup de f18)  0  ML UM
   f1176 (dup de f1140)  0  SUMINISTRO E INSTALACIÓN RED DE AGUA POTABLE PVC UM
   f1178 (dup de f18)  0  ML UM
   f1180 (dup de f1140)  0  SUMINISTRO E INSTALACIÓN RED DE AGUA POTABLE PVC UM
   f1182 (dup de f18)  0  ML UM
   f1186 (dup de f18)  0  ML UM
   f1188 (dup de f1184)  0  SUMINISTRO RED DE ALCANTARILLADO PVC UM
   f1190 (dup de f18)  0  ML UM
   f1192 (dup de f1184)  0  SUMINISTRO RED DE ALCANTARILLADO PVC UM
   f1194 (dup de f18)  0  ML UM
   f1196 (dup de f1184)  0  SUMINISTRO RED DE ALCANTARILLADO PVC UM
   f1198 (dup de f18)  0  ML UM
   f1200 (dup de f1184)  0  SUMINISTRO RED DE ALCANTARILLADO PVC UM
   f1202 (dup de f18)  0  ML UM
   f1204 (dup de f1184)  0  SUMINISTRO RED DE ALCANTARILLADO PVC UM
   f1206 (dup de f18)  0  ML UM
   f1208 (dup de f1184)  0  SUMINISTRO RED DE ALCANTARILLADO PVC UM
   f1210 (dup de f18)  0  ML UM
   f1212 (dup de f1184)  0  SUMINISTRO RED DE ALCANTARILLADO PVC UM
   f1214 (dup de f18)  0  ML UM
   f1216 (dup de f1184)  0  SUMINISTRO RED DE ALCANTARILLADO PVC UM
   f1218 (dup de f18)  0  ML UM
   f1220 (dup de f1184)  0  SUMINISTRO RED DE ALCANTARILLADO PVC UM
   f1222 (dup de f18)  0  ML UM
   f1224 (dup de f1184)  0  SUMINISTRO RED DE ALCANTARILLADO PVC UM
   f1226 (dup de f18)  0  ML UM
   f1228 (dup de f1184)  0  SUMINISTRO RED DE ALCANTARILLADO PVC UM
   f1230 (dup de f18)  0  ML UM
   f1232 (dup de f1184)  0  SUMINISTRO RED DE ALCANTARILLADO PVC UM
   f1234 (dup de f18)  0  ML UM
   f1236 (dup de f1184)  0  SUMINISTRO RED DE ALCANTARILLADO PVC UM
   f1238 (dup de f18)  0  ML UM
   f1240 (dup de f1184)  0  SUMINISTRO RED DE ALCANTARILLADO PVC UM
   f1242 (dup de f18)  0  ML UM
   f1244 (dup de f1184)  0  SUMINISTRO RED DE ALCANTARILLADO PVC UM
   f1246 (dup de f18)  0  ML UM
   f1248 (dup de f1184)  0  SUMINISTRO RED DE ALCANTARILLADO PVC UM
   f1250 (dup de f18)  0  ML UM
   f1252 (dup de f1184)  0  SUMINISTRO RED DE ALCANTARILLADO PVC UM
   f1254 (dup de f18)  0  ML UM
   f1256 (dup de f1184)  0  SUMINISTRO RED DE ALCANTARILLADO PVC UM
   f1258 (dup de f18)  0  ML UM
   f1260 (dup de f1184)  0  SUMINISTRO RED DE ALCANTARILLADO PVC UM
   f1262 (dup de f18)  0  ML UM
   f1264 (dup de f1184)  0  SUMINISTRO RED DE ALCANTARILLADO PVC UM
   f1266 (dup de f18)  0  ML UM
   f1268 (dup de f1184)  0  SUMINISTRO RED DE ALCANTARILLADO PVC UM
   f1270 (dup de f18)  0  ML UM
   f1274 (dup de f18)  0  ML UM
   f1276 (dup de f1272)  0  SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO PVC UM
   f1278 (dup de f18)  0  ML UM
   f1280 (dup de f1272)  0  SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO PVC UM
   f1282 (dup de f18)  0  ML UM
   f1284 (dup de f1272)  0  SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO PVC UM
   f1286 (dup de f18)  0  ML UM
   f1288 (dup de f1272)  0  SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO PVC UM
   f1290 (dup de f18)  0  ML UM
   f1292 (dup de f1272)  0  SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO PVC UM
   f1294 (dup de f18)  0  ML UM
   f1296 (dup de f1272)  0  SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO PVC UM
   f1298 (dup de f18)  0  ML UM
   f1300 (dup de f1272)  0  SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO PVC UM
   f1302 (dup de f18)  0  ML UM
   f1304 (dup de f1272)  0  SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO PVC UM
   f1306 (dup de f18)  0  ML UM
   f1308 (dup de f1272)  0  SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO PVC UM
   f1310 (dup de f18)  0  ML UM
   f1312 (dup de f1272)  0  SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO PVC UM
   f1314 (dup de f18)  0  ML UM
   f1316 (dup de f1272)  0  SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO PVC UM
   f1318 (dup de f18)  0  ML UM
   f1320 (dup de f1272)  0  SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO PVC UM
   f1322 (dup de f18)  0  ML UM
   f1324 (dup de f1272)  0  SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO PVC UM
   f1326 (dup de f18)  0  ML UM
   f1328 (dup de f1272)  0  SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO PVC UM
   f1330 (dup de f18)  0  ML UM
   f1332 (dup de f1272)  0  SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO PVC UM
   f1334 (dup de f18)  0  ML UM
   f1336 (dup de f1272)  0  SUMINISTRO E INSTALACIÓN RED DE ALCANTARILLADO PVC UM
   f1338 (dup de f18)  0  ML UM
   efecto: 0

2) barrido IDU 2026-I
   alineados (fiable + misma unidad) : 0
   unidad distinta, sin tocar        : 0
   marcados REVISAR, sin tocar       : 0
   efecto: 0

TOTAL POR EJECUTAR al terminar = 0
cambio de esta pasada           = 0

== A) precios alineados al IDU ==
fila	actividad	UM	cantidad	VU antes	VU IDU	delta

== B) unidad distinta (revisar a mano) ==
fila	actividad	UM libro	UM IDU	VU libro	VU IDU	empato con

== C) REVISAR (muy lejos del IDU), por plata ==
fila	actividad	UM	cant	VU libro	VU IDU	delta	bandera	empato con
