NIVEL1	NIVEL2	NIVEL3	NIVEL4	NIVEL5	ETAPA	SUBETAPA	EJECUTADO	DESEMBOLSADO	VR_TOTAL_ANT_BD	ACTA	CLASIFICACION	TERCERO	NIT	DESCRIPCION_ACTA	FECHA	ANO_ACTA	ESTADO	EJECUTADO_POR	NOTA
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1359	OB PROYECTOS SAS	GENERAL	GENERAL	129045931	129045931	129045931	1359	HUMEDALES	OB PROYECTOS SAS	900238499	Servicio construcción cerramiento humedal	43344	2018			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1359	OB PROYECTOS SAS	GENERAL	GENERAL	129045930	129045930	129045930	1359	Urbanismo varios	OB PROYECTOS SAS	900238499	Servicio obras civiles cerramiento Maipore	43435	2018			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1359	OB PROYECTOS SAS	GENERAL	GENERAL	21733378	21733378	21733378	1359	Urbanismo varios	OB PROYECTOS SAS	900238499	Servicio obras civil	43586	2019			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1359	OB PROYECTOS SAS	GENERAL	GENERAL	25801406	25801406	25801406	1359	Urbanismo varios	OB PROYECTOS SAS	900238499	Servicio obras civil	43586	2019			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1359	SIERRAOSPINA MANTENIMIENTO LAGOS SA	GENERAL	GENERAL	40453628	40453628	40453628	1359	HUMEDALES	SIERRAOSPINA MANTENIMIENTO LAGOS SA	900348991	Honorarios fijos y reembolsables	43586	2019			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1359	SIERRAOSPINA MANTENIMIENTO LAGOS SA	GENERAL	GENERAL	40453628	40453628	40453628	1359	HUMEDALES	SIERRAOSPINA MANTENIMIENTO LAGOS SA	900348991	Honorarios gestión reserva Maipore y gastos reembolsables	43586	2019			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1359	SIERRAOSPINA MANTENIMIENTO LAGOS SA	GENERAL	GENERAL	40453629	40453629	40453629	1359	HUMEDALES	SIERRAOSPINA MANTENIMIENTO LAGOS SA	900348991	Honorarios fijos y reembolsables	43647	2019			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1359	SIERRAOSPINA MANTENIMIENTO LAGOS SA	GENERAL	GENERAL	40453629	40453629	40453629	1359	HUMEDALES	SIERRAOSPINA MANTENIMIENTO LAGOS SA	900348991	Honorarios gestión reserva Maipore y gastos reembolsables	43647	2019			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1359	SIERRAOSPINA MANTENIMIENTO LAGOS SA	GENERAL	GENERAL	40453629	40453629	40453629	1359	HUMEDALES	SIERRAOSPINA MANTENIMIENTO LAGOS SA	900348991	Honorarios gestion Reserva Maipore y gastos reembolsables	43678	2019			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1359	SIERRAOSPINA MANTENIMIENTO LAGOS SA	GENERAL	GENERAL	80907258	80907258	80907258	1359	HUMEDALES	SIERRAOSPINA MANTENIMIENTO LAGOS SA	900348991	Honorarios fijos y reembolsables	43739	2019			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1359	SIERRAOSPINA MANTENIMIENTO LAGOS SA	GENERAL	GENERAL	40453630	40453630	40453630	1359	HUMEDALES	SIERRAOSPINA MANTENIMIENTO LAGOS SA	900348991	Honorarios fijos y gastos reembolsables	43831	2020			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1359	SIERRAOSPINA MANTENIMIENTO LAGOS SA	GENERAL	GENERAL	40453629	40453629	40453629	1359	HUMEDALES	SIERRAOSPINA MANTENIMIENTO LAGOS SA	900348991	Honorarios fijos y gastos reembolsables	43862	2020			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1359	SIERRAOSPINA MANTENIMIENTO LAGOS SA	GENERAL	GENERAL	49143924	49143924	49143924	1359	HUMEDALES	SIERRAOSPINA MANTENIMIENTO LAGOS SA	900348991	Honorarios fijos y gastos reembolsables	43862	2020			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1359	UNION TEMPORAL ACUEDUCTO SOACHA	GENERAL	GENERAL	129172906	129172906	129172906	1359	RM 8	UNION TEMPORAL ACUEDUCTO SOACHA	900987337	Acta parcial n° 7. Instalación y suministro de la red matriz de acueducto en 8".	43070	2017			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1359	VICTOR ALVAREZ LAGOS	GENERAL	GENERAL	62445250	62445250	62445250	1359	Diseños	ALVAREZ LAGOS VICTOR	79517361	Honorarios diseño estructural	43678	2019			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1359	VICTOR ALVAREZ LAGOS	GENERAL	GENERAL	54212533	54212533	54212533	1359	Diseños	ALVAREZ LAGOS VICTOR	79517361	Servicio de diseño estructural	43891	2020			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	AG INGENIEROS SAS	GENERAL	GENERAL	8568000	8568000	8568000	1370	Diseños	AG INGENIEROS SAS	800219927	Honorarios Actualización del diseño de alumbrado	44105	2020			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	ALFONSO URIBE Y CIA	GENERAL	GENERAL	5283600	5283600	5283600	1370	Diseños	ALFONSO URIBE Y CIA	830066664	Análisis de suelo	44105	2020			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	ALFONSO URIBE Y CIA	GENERAL	GENERAL	14732200	14732200	14732200	1370	Diseños	ALFONSO URIBE Y CIA	830066664	Levantamiento topográfico	44105	2020			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	ALFONSO URIBE Y CIA	GENERAL	GENERAL	101102400	101102400	101102400	1370	Diseños	ALFONSO URIBE Y CIA	830066664	Estudio de suelos	44166	2020			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	BAYING SAS	GENERAL	GENERAL	16056202	16056202	16056202	1370	OPERACIÓN PTAR	BAYING SAS	830060732	Administración y Operación de da Planta de Tratamiento de Aguas Residuales Domesticas PTAR	44228	2021			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	CONSORCIO 57 UNO Y NIETO ARQUITECTOS	GENERAL	GENERAL	98175000	98175000	98175000	1370	Diseños	CONSORCIO 57 UNO Y NIETO ARQUITECTOS	901430975	Diseño del proyecto de sistema de espacio publico y su aprobacion ante las entidades municipales competentes de la Ciudadela Colsubsidio Maipore soacha - Cundinamarca.	44287	2021			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	CONSORCIO HUMEDALES MAIPORE	GENERAL	GENERAL	18152621	18152621	18152621	1370	HUMEDALES	CONSORCIO HUMEDALES MAIPORE	900823303	Servicio de supervisión	44105	2020			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	CONSORCIO HUMEDALES MAIPORE	GENERAL	GENERAL	23454071	23454071	23454071	1370	HUMEDALES	CONSORCIO HUMEDALES MAIPORE	900823303	Honorarios de Monitoreo humedales	44105	2020			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	CONSORCIO HUMEDALES MAIPORE	GENERAL	GENERAL	23454071	23454071	23454071	1370	HUMEDALES	CONSORCIO HUMEDALES MAIPORE	900823303	Honorarios de Monitoreo humedales	44105	2020			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	CONSORCIO HUMEDALES MAIPORE	GENERAL	GENERAL	23454071	23454071	23454071	1370	HUMEDALES	CONSORCIO HUMEDALES MAIPORE	900823303	Honorarios de Monitoreo humedales	44105	2020			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	CONSORCIO HUMEDALES MAIPORE	GENERAL	GENERAL	22399495	22399495	22399495	1370	HUMEDALES	CONSORCIO HUMEDALES MAIPORE	900823303	Honorarios Monitoreo	44105	2020			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	CONSORCIO HUMEDALES MAIPORE	GENERAL	GENERAL	23454071	23454071	23454071	1370	HUMEDALES	CONSORCIO HUMEDALES MAIPORE	900823303	Honorarios Monitoreo y análisis ambiental	44166	2020			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	CONSORCIO HUMEDALES MAIPORE	GENERAL	GENERAL	70362213	70362213	70362213	1370	HUMEDALES	CONSORCIO HUMEDALES MAIPORE	900823303	Monitoreo y seguimiento constante de la restauración de los humedales TIERRA DE COLA BLANCA y de Maiporé Soacha mediante la evaluación de los diferentes componentes biótico, abióticos y sociales	44228	2021			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	CONSORCIO HUMEDALES MAIPORE	GENERAL	GENERAL	37711218	37711218	37711218	1370	HUMEDALES	CONSORCIO HUMEDALES MAIPORE	900823303	Otrosi 2 - Monitoreo Ambiental Y Seguimiento Constante De La Restauración De Los Humedales Tierra De Cola Blanca Y El Vínculo Maipore Ubicados En El Proyecto Ciudadela Colsubsidio Maipore - Soacha Cundinamarca.	44317	2021			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	CONSORCIO LOS 5 MAIPORE	GENERAL	GENERAL	28058863	28058863	28058863	1370	HUMEDALES	CONSORCIO LOS 5 MAIPORE	901209110	Honorarios y reembolsables año 2019	43952	2020			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	CONSORCIO LOS 5 MAIPORE	GENERAL	GENERAL	800000000	800000000	800000000	1370	HUMEDALES	CONSORCIO LOS 5 MAIPORE	901209110	Septimo pago de humedales Cola Tierra Blanca	44075	2020			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	CONSORCIO LOS 5 MAIPORE	GENERAL	GENERAL	15552947	15552947	15552947	1370	HUMEDALES	CONSORCIO LOS 5 MAIPORE	901209110	Honorarios administración delegada	44105	2020			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	CONSORCIO LOS 5 MAIPORE	GENERAL	GENERAL	15013239	15013239	15013239	1370	HUMEDALES	CONSORCIO LOS 5 MAIPORE	901209110	Honorarios administración delegada	44105	2020			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	CONSORCIO LOS 5 MAIPORE	GENERAL	GENERAL	6769793	6769793	6769793	1370	HUMEDALES	CONSORCIO LOS 5 MAIPORE	901209110	Administración delegada Humedal Cola de Tierra Blanca	44105	2020			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	CONSORCIO LOS 5 MAIPORE	GENERAL	GENERAL	349759666	349759666	349759666	1370	HUMEDALES	CONSORCIO LOS 5 MAIPORE	901209110	Octavo desembolso Humedales Maipore	44287	2021			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	CORPORACIÓN SETIS	GENERAL	GENERAL	4149824	4149824	4149824	1370	HUMEDALES	CORPORACIÓN SETIS	900916212	Formulacion, Implementacion, Seguimiento y Evaluacion Socio Ambiental Octubre - Noviembre de 2020 Area de Influencia Humedales El Vinculo y Cola Tierra Blanca Ciudadela Colsubsidio Maipore	44256	2021			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	EDOSPINA SAS	GENERAL	GENERAL	21062148	21062148	21062148	1370	PTAR inicial	EDOSPINA SAS	890303642	Limpieza general y lavado de tanque agua residual retiro con vactor de lodos y disposicion general de desechos mantenimiento brazos decanter de los reactores	43952	2020			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	EDOSPINA SAS	GENERAL	GENERAL	18352180	18352180	18352180	1370	PTAR inicial	EDOSPINA SAS	890303642	Analisis de muestra residual y cambio de bornes dañados puntos calientes limpieza de contactos mantenimiento de dosificadores.	43952	2020			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	EDOSPINA SAS	GENERAL	GENERAL	28377930	28377930	28377930	1370	PTAR inicial	EDOSPINA SAS	890303642	Mantenimiento Tanque Elevador Bombas sumergibles Portico Tablero Electrico de fuerza y control	43952	2020			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	EDOSPINA SAS	GENERAL	GENERAL	65016840	65016840	65016840	1370	OPERACIÓN PTAR	EDOSPINA SAS	890303642	Mantenimiento Correctivo y Preventivo PTAR Maiporé	44228	2021			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	GEOCAM INGENIERIA S.A	GENERAL	GENERAL	8996400	8996400	8996400	1370	Diseños	GEOCAM INGENIERIA S.A	900156867	40% Primer pago al inicio del diseño 50% a la entrega del diseño y 10% A la aprobacion o un mes despues de la entrega oficial del alcance de los trabajos del ajuste al diseño geometrico vial de todo los ejes del proyecto con respecto a la nueva cota topografica aprobada por el Acueducto	44166	2020			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	GUTIERREZ DIAZ	GENERAL	GENERAL	311223918	311223918	311223918	1370	Interventoria Coinver	GUTIERREZ DIAZ	860505064	Honorarios y reembolsables año 2019	43952	2020			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	GUTIERREZ DIAZ	GENERAL	GENERAL	0	0	-4585114	1370	Interventoria Coinver	GUTIERREZ DIAZ	860505064	Reintegro de recursos Fovis	44256	2021			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	H.F.G PREPARACION DE TERRENOS PARA LA CONSTRUCCIÓN	GENERAL	GENERAL	12727000	12727000	12727000	1370	Lindero	H.F.G PREPARACION DE TERRENOS PARA LA CONSTRUCCIÓN	900667931	Realizar validacion topografica del lindero urbano y rural del proyecto ciudadela colsubsidio maipore en soacha, incluye amojonamiento en concreto.	44440	2021			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	H.F.G PREPARACION DE TERRENOS PARA LA CONSTRUCCIÓN	GENERAL	GENERAL	688415	688415	688415	1370	Lindero	H.F.G PREPARACION DE TERRENOS PARA LA CONSTRUCCIÓN	900667931	Realizar validacion topografica del lindero urbano y rural del proyecto ciudadela colsubsidio maipore en soacha, incluye amojonamiento en concreto.	44440	2021			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	HIDROOBRAS	GENERAL	GENERAL	34313131	34313131	34313131	1370	Diseños	HIDROOBRAS	800102109	Servicio de obra civil	44105	2020			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	HIDROOBRAS	GENERAL	GENERAL	12390000	12390000	12390000	1370	Diseños	HIDROOBRAS	800102109	Servicio de obra civil	44105	2020			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	HIDROOBRAS	GENERAL	GENERAL	23445000	23445000	23445000	1370	Diseños	HIDROOBRAS	800102109	Servicio de obra civil	44105	2020			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	HIDROOBRAS	GENERAL	GENERAL	53550000	53550000	53550000	1370	Diseños	HIDROOBRAS	800102109	Ajuste A Los Diseños De Redes Acueducto Con Niveles De Las Cotas Ditd De Los Sistemas De Alcantarillado Pluvial Y Residual Del Proyecto Ciudadela Colsubsidio Maipore En Soacha Cundinamarca.	44317	2021			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	HIDROOBRAS	GENERAL	GENERAL	20230000	20230000	20230000	1370	Diseños	HIDROOBRAS	800102109	Análisis De Los Sistemas De Alcantarillado Pluvial Y Residual Del Proyecto Ciudadela Colsubsidio Maipore.	44317	2021			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	HIDROOBRAS	GENERAL	GENERAL	14161000	14161000	14161000	1370	Diseños	HIDROOBRAS	800102109	Estudio Hidrológico Para Los Sistemas De Alcantarillado Pluvial Y Residual Del Proyecto Ciudadela Colsubsidio Maipore.	44317	2021			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	PARQUE DE MAQUINARIAS	GENERAL	GENERAL	6593190	6593190	6593190	1370	Urbanismo varios	PARQUE DE MAQUINARIAS	830065444	Servicios de inspección	44197	2021			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	SIERRAOSPINA MANTENIMIENTO LAGOS SA	GENERAL	GENERAL	31735462	31735462	31735462	1370	HUMEDALES	SIERRAOSPINA MANTENIMIENTO LAGOS SA	900348991	Honorarios febrero, marzo y abril	43952	2020			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	SIERRAOSPINA MANTENIMIENTO LAGOS SA	GENERAL	GENERAL	11122271	11122271	11122271	1370	HUMEDALES	SIERRAOSPINA MANTENIMIENTO LAGOS SA	900348991	Reembolso de gastos	44105	2020			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1370	SIERRAOSPINA MANTENIMIENTO LAGOS SA	GENERAL	GENERAL	18802254	18802254	18802254	1370	HUMEDALES	SIERRAOSPINA MANTENIMIENTO LAGOS SA	900348991	Honorarios y gastos reembolsables	44105	2020			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1400	BAYING SAS	GENERAL	GENERAL	16056202	16056202	16056202	1400	OPERACIÓN PTAR	BAYING SAS	830060732	Administración PTAR	44197	2021			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1400	BAYING SAS	GENERAL	GENERAL	16056202	16056202	16056202	1400	OPERACIÓN PTAR	BAYING SAS	830060732	Administración PTAR	44197	2021			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1400	BAYING SAS	GENERAL	GENERAL	16056202	16056202	16056202	1400	OPERACIÓN PTAR	BAYING SAS	830060732	Administración y operación de la planta de tratamiento de aguas residuales domésticas ptard	44256	2021			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1400	BAYING SAS	GENERAL	GENERAL	32112405	32112405	32112405	1400	OPERACIÓN PTAR	BAYING SAS	830060732	Administracion Y Operacion De La Planta De Tratamiento De Aguas Residuales Domesticas Ptard De La Urbanizacion Ciudadela Colsubsidio Maipore Ubicada En El Municipio De Soacha Cundinamarca.	44317	2021			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1400	BAYING SAS	GENERAL	GENERAL	16056202	16056202	16056202	1400	OPERACIÓN PTAR	BAYING SAS	830060732	Administración y operación de la planta de tratamiento de aguas residuales domésticas ptard	44378	2021			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1400	BAYING SAS	GENERAL	GENERAL	16056202	16056202	16056202	1400	OPERACIÓN PTAR	BAYING SAS	830060732	Administración y operación de la planta de tratamiento de aguas residuales domésticas ptard	44409	2021			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1400	BAYING SAS	GENERAL	GENERAL	16056202	16056202	16056202	1400	OPERACIÓN PTAR	BAYING SAS	830060732	Administración PTAR. Agosto 2021	44501	2021			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1400	BAYING SAS	GENERAL	GENERAL	16056202	16056202	16056202	1400	OPERACIÓN PTAR	BAYING SAS	830060732	Administración PTAR. Julio 2021	44501	2021			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1400	BAYING SAS	GENERAL	GENERAL	16056202	16056202	16056202	1400	OPERACIÓN PTAR	BAYING SAS	830060732	Administración PTAR. Junio 2021	44501	2021			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1400	BAYING SAS	GENERAL	GENERAL	16635831	16635831	16635831	1400	OPERACIÓN PTAR	BAYING SAS	830060732	Administración PTAR. Septiembre 2021	44562	2022			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1400	BAYING SAS	GENERAL	GENERAL	16635831	16635831	16635831	1400	OPERACIÓN PTAR	BAYING SAS	830060732	Administración PTAR. Noviembre 2021	44621	2022			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1400	BAYING SAS	GENERAL	GENERAL	17714522	17714522	17714522	1400	OPERACIÓN PTAR	BAYING SAS	830060732	Alquiler de bomba	44621	2022			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1400	BAYING SAS	GENERAL	GENERAL	16635831	16635831	16635831	1400	OPERACIÓN PTAR	BAYING SAS	830060732	Administración PTAR	44621	2022			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1400	BAYING SAS	GENERAL	GENERAL	16635831	16635831	16635831	1400	OPERACIÓN PTAR	BAYING SAS	830060732	Alquiler PTART. Octubre 2021	44621	2022			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1400	DE VALDENEBRO INGENIEROS	GENERAL	GENERAL	62475000	62475000	62475000	1400	Diseños	DE VALDENEBRO INGENIEROS	860353659	Ajuste Diseño Estructural Ptar Para El Proyecto Ciudadela Colsubsidio Maipore En Soacha	44378	2021			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1400	FLUJOTEC SAS	GENERAL	GENERAL	39143708	39143708	39143708	1400	OPERACIÓN PTAR	FLUJOTEC SAS	900781393	Suministro, Instalacion Y Puesta En Marcha De Sistema De Trasiego De Lodos Para Ptard	44501	2021			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1403	AG INGENIEROS SAS	GENERAL	GENERAL	4284000	4284000	4284000	1403	Diseños	AG INGENIEROS SAS	800219927	Actualizacion Del Diseño De Alumbrado Publico Del Proyecto Urbanizacion Ciudadela Colsubsidio Maipore En Soacha.	44348	2021			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1403	AG INGENIEROS SAS	GENERAL	GENERAL	5117000	5117000	5117000	1403	Diseños	AG INGENIEROS SAS	800219927	Modificacion Al Diseño De Los Planos Serie 1 De Media Tension Del Proyecto Urbanizacion Ciudadela Colsubsidio Maipore En Soacha.	44409	2021			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1403	ALFONSO URIBE Y CIA	GENERAL	GENERAL	58680182	58680182	58680182	1403	Diseños	ALFONSO URIBE Y CIA	830066664	Estudio De Suelos Y Diseño De Cimentaciones De Las Redes Troncales De Alcantarillado De Muña Y Compartir	44378	2021			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1403	ALFONSO URIBE Y CIA	GENERAL	GENERAL	37758035	37758035	37758035	1403	Diseños	ALFONSO URIBE Y CIA	830066664	Estudio de suelos y diseño de cimentaciones tuberias red matriz de acueducto 24" y red de acueducto, redes locales .Doc 3609775633	44440	2021			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1403	ALFONSO URIBE Y CIA	GENERAL	GENERAL	96003964	96003964	96003964	1403	Diseños	ALFONSO URIBE Y CIA	830066664	Estudio de suelos, analisis de cimentaciones y diseño de pavimentos, parques y puentes peatonales en la ciudadela colsubsidio maipore en soacha.	44713	2022			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1403	ALFONSO URIBE Y CIA	GENERAL	GENERAL	13940084	13940084	13940084	1403	Diseños	ALFONSO URIBE Y CIA	830066664	Estudio de suelos y diseño de cimentaciones, redes de acueducto y alcantarillado sanitario en la ciudadela colsubsidio maipore en soacha.	44743	2022			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1403	ALVEIRO TELLEZ	GENERAL	GENERAL	1904000	1904000	1904000	1403	Diseños	ALVEIRO TELLEZ	79432818	Liquidacion Anticipada Diseño Hidrosanitario Urbanismo Exterior Y Validacion De Diseño Eléctrico Elaborado Para Los Edificios En 2016, Para El Proyecto Sala De Ventas Maipore En Soacha.	44348	2021			
1 EJECUTADO	1. EJECUTADO ACTAS	2. ACTAS POSTERIORES A LA 1305	1403	ALVEIRO TELLEZ	GENERAL	GENERAL	4165000	4165000	4165000	1403	Diseños	ALVEIRO TELLEZ	79432818	Diseño hidrosanitario y redes generales para el proyecto nueva sala de ventas en la Ciudadela Colsubsidio Maipore en Soacha.	44531	2021			
