CLASE	NOMBRE_O_TEXTO	X	Y	ROT	CAPA
TEXT	\A1;{\W0.8;17.56-Ø8"-PVC}	83334.446	95954.137	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;94.01-Ø8"-PVC}	83372.595	95971.435	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;2.89-Ø6"-PVC}	83453.083	95962.147	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;10.66-Ø6"-PVC}	83451.295	95952.066	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;16.32-Ø8"-PVC}	83266.695	95974.282	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;10.68-Ø8"-PVC}	83266.32	95969.604	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;113.04-Ø8"-PVC}	83212.624	95967.654	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;9.07-Ø8"-PVC}	83114.892	95999.326	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;19.34-Ø6"-PVC}	82944.427	96017.995	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;14.17-Ø8"-PVC}	82923.947	95410.068	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;30.68-Ø8"-PVC}	82942.249	95426.012	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;32.81-Ø8"-PVC}	82942.249	95454.275	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;18.51-Ø12"-PVC}	83117.442	95545.502	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.51-Ø8"-PVC}	83626.157	95548.034	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;7.14-Ø8"-PVC}	83609.462	95555.065	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;13.31-Ø12"-PVC}	82806.212	95615.459	0	Acueducto-datos de la red 1000
TEXT	\A1;Ø6" PVC	82752.596	95180.956	0	TEXTOS 5000
TEXT	\A1;Ø8" PVC	83608.602	95298.213	0	TEXTOS 5000
TEXT	\A1;Ø8" PVC	83388.039	95485.675	0	TEXTOS 5000
TEXT	\A1;Ø8" PVC	83349.564	95395.483	0	TEXTOS 5000
TEXT	\A1;Ø8" PVC	83162.679	95364.965	0	TEXTOS 5000
TEXT	\A1;Ø12" PVC	83432.945	95254.776	0	TEXTOS 5000
TEXT	\A1;Ø8" PVC	83398.008	96043.476	0	TEXTOS 5000
TEXT	\A1;Ø8" PVC	83407.827	95956.055	0	TEXTOS 5000
TEXT	\A1;%%C8" PVC	82653.532	95813.854	0	TEXTOS 5000
TEXT	\A1;Ø12" PVC	82886.031	95448.802	0	TEXTOS 5000
TEXT	\A1;Ø6" PVC	83098.993	95875.848	0	TEXTOS 5000
TEXT	\A1;Ø6" PVC	82949.896	95693.574	0	TEXTOS 5000
TEXT	\A1;Ø8" PVC	82902.331	95731.113	0	TEXTOS 5000
TEXT	\A1;{\W0.8;34.52-Ø12"-PVC}	82678.801	95676.633	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;25.91-Ø12"-PVC}	82750.339	95685.099	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;30.95-Ø12"-PVC}	82747.776	95659.003	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;13.02-Ø12"-PVC}	82776.273	95639.812	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;Cámara especial para válvula\PReductora de presión VRP No. 1 \P(PARA ANILLO COSTADO NORTE)\PVER DETALLE D01 PLANO 09/13}	82911.917	95585.337	0	Acueducto-datos de la red 250
TEXT	\A1;%%C12" PVC	82565.725	95558.233	0	TEXTOS 5000
TEXT	\A1;Ø6" PVC	82831.006	95306.884	0	TEXTOS 5000
TEXT	\A1;Ø6" PVC	82908.757	95231.596	0	TEXTOS 5000
TEXT	\A1;Ø12" PVC	82815.177	95522.944	0	TEXTOS 5000
TEXT	\A1;Ø12" PVC	83226.108	95511.816	0	TEXTOS 5000
TEXT	\A1;Ø12" PVC	83269.435	95273.994	0	TEXTOS 5000
TEXT	\A1;Ø12" PVC	83639.405	95506.744	0	TEXTOS 5000
TEXT	\A1;Ø8" PVC	83641.843	95604.99	0	TEXTOS 5000
TEXT	\A1;Ø8" PVC	83516.693	95562.754	0	TEXTOS 5000
TEXT	\A1;Ø8" PVC	83513.696	96013.319	0	TEXTOS 5000
TEXT	\A1;%%C6" PVC	83584.773	96260.155	0	TEXTOS 5000
TEXT	\A1;%%C6" PVC	83507.932	96252.658	0	TEXTOS 5000
TEXT	\A1;Ø6" PVC	83643.637	96120.49	0	TEXTOS 5000
TEXT	\A1;Ø8" PVC	83649.383	95972.977	0	TEXTOS 5000
TEXT	\A1;Ø8" PVC	83410.205	95926.086	0	TEXTOS 5000
TEXT	\A1;Ø8" PVC	83500.053	95919.585	0	TEXTOS 5000
TEXT	\A1;%%C8" PVC	83220.818	95984.768	0	TEXTOS 5000
TEXT	\A1;%%C6" PVC	82964.904	96025.389	0	TEXTOS 5000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	83620.555	95530.685	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
12.00-Ø2"-PVC\PCOTA DE CONEXIÓN\P2557.58} 	83603.385	96203.62	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;26.26-Ø6"-PVC}	83144.677	95091.984	0	Acueducto-datos de la red 1000
TEXT	\A1;Ø12" PVC	83562.328	95663.179	0	TEXTOS 5000
TEXT	\A1;Ø8" PVC	83072.833	95478.558	0	TEXTOS 5000
TEXT	\A1;Ø8" PVC	83219.789	95429.95	0	TEXTOS 5000
TEXT	\A1;{\W0.8;39.16-Ø12"-PVC}	83146.946	95550.126	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
5.00-Ø2"-\H1.00002x;PVC\P\H0.99998x;COTA DE CONEXIÓN}\P{\W0.8;2554.37}	83169.314	95514.883	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;98.94-Ø12"-PVC}	83201.115	95528.436	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA\P12.00-Ø3"-PVC\PCOTA DECONEXIÓN\P2561.33}	83606.373	96002.52	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
18.00-Ø2"-PVC\PCOTA DE CONEXIÓN\P2560.19}	83526.458	95633.581	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
11.00-Ø3"-PVC\PCOTA DE CONEXIÓN}\P{\W0.8;2567.46}	83644.001	95401.991	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
5.00-Ø4"-PVC} \P{\W0.8;COTA DE CONEXIÓN\P2568.47}	83706.985	95184.462	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;34.00-Ø12"-PVC}	83705.73	95167.987	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;17.44-Ø12"-PVC}	83489.614	95614.742	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA\P15.00-Ø1"-PVC\PCOTA DECONEXIÓN\P2556.08}	83517.071	96222.519	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;CODO 90°PVC}	83563.171	96269.042	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE}	83616.263	96236.511	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
6.59-Ø3"-PVC\PCOTA DE CONEXIÓN}\P{\W0.8;2552.52} 	82844.679	95580.893	0	Acueducto-datos de la red 250
TEXT	\A1;{\W0.8;CÁMARA ESPECIAL\PPARA MACROMEDIDOR }	82926.063	95512.251	0	Acueducto-datos de la red 250
TEXT	\A1;Ø6" PVC	83588.975	95831.78	0	TEXTOS 5000
TEXT	\A1;Ø6" PVC	83450.774	95937.198	0	TEXTOS 5000
TEXT	\A1;%%C8" PVC	82916.915	95934.667	0	TEXTOS 5000
TEXT	\A1;Ø12" PVC	83220.262	95612.323	0	TEXTOS 5000
TEXT	\A1;Ø12" PVC	82994.757	95598.32	0	TEXTOS 5000
TEXT	\A1;Ø12" PVC	83685.043	95435.105	0	TEXTOS 5000
TEXT	\A1;Ø12" PVC	83666.627	95152.416	0	TEXTOS 5000
TEXT	\A1;Ø8" PVC	83504.567	95389.834	0	TEXTOS 5000
TEXT	\A1;Ø8" PVC	83354.622	95321.534	0	TEXTOS 5000
TEXT	\A1;Ø8" PVC	83530.572	95217.702	0	TEXTOS 5000
TEXT	\A1;Ø12" PVC	83534.337	95061.212	0	TEXTOS 5000
TEXT	\A1;Ø12" PVC	83228.484	95222.422	0	TEXTOS 5000
TEXT	\A1;Ø8" PVC	83072.185	95396.286	0	TEXTOS 5000
TEXT	\A1;Ø12" PVC	83412.401	95517.131	0	TEXTOS 5000
TEXT	\A1;Ø12" PVC	83024.333	95511.501	0	TEXTOS 5000
TEXT	\A1;Ø8" PVC	83071.772	95231.806	0	TEXTOS 5000
TEXT	\A1;Ø6" PVC	83079.09	95096.335	0	TEXTOS 5000
TEXT	\A1;Ø12" PVC	82967.722	95250.988	0	TEXTOS 5000
TEXT	\A1;Ø12" PVC	83017.58	95149.04	0	TEXTOS 5000
TEXT	\A1;Ø12" PVC	82961.325	95304.019	0	TEXTOS 5000
TEXT	\A1;Ø12" PVC	82832.336	95593.718	0	TEXTOS 5000
TEXT	\A1;Ø12" PVC	82731.817	95641.453	0	TEXTOS 5000
TEXT	\A1;Ø8" PVC	82937.449	95443.526	0	TEXTOS 5000
TEXT	\A1;{\W0.8;CODO A REMPLAZAR POR TEE}	82974.385	95816.065	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;95.38-Ø6"-PVC}	83602.117	96115.991	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;53.66-Ø6"-PVC}	83591.91	96188.886	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
12.00-Ø2"-PVC\PCOTA DE CONEXIÓN\P2558.86} 	83600.365	96167.199	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;32.75-Ø6"-PVC}	83439.784	95933.911	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;4.06-Ø6"-PVC}	83625.388	95837.496	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.66-Ø6"-PVC}	83627.126	95855.236	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.53-Ø6"-PVC}	83623.575	95865.834	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;1.80-Ø4"-PVC}	83623.822	95868.928	0	Acueducto-datos de la red 1000
TEXT	6	83554.581	95854.998	0	edicion oculto
TEXT	6	83586.227	95862.257	0	edicion oculto
TEXT	6	83612.101	95862.657	0	edicion oculto
TEXT	\A1;{\W0.8;ACOMETIDA
5.00-Ø2"-PVC\PCOTA DE CONEXIÓN}\P{\W0.8;2563.08}	83625.198	95880.335	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
12.00-Ø2"-PVC\PCOTA DE CONEXIÓN\P2556.98}	83513.63	95682.241	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;33.57-Ø12"-PVC}	83471.234	95675.007	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;61.37-Ø12"-PVC}	83680.414	95074.96	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;VENTOSA}	83642.13	95010.101	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;39.92-Ø12"-PVC}	83698.485	95126.431	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	83698.323	95120.418	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;14.03-Ø12"-PVC}	83703.541	95234.674	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	83684.528	95329.581	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;82.75-Ø12"-PVC}	83644.362	95389.577	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	83578.928	95521.491	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;116.80-Ø12"-PVC}	83594.827	95489.242	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;90.77-Ø8"-PVC}	83532.584	95181.871	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	83563.009	95254.891	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;49.07-Ø8"-PVC}	83559.371	95291.483	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;76.04-Ø8"-PVC}	83517.784	95328.597	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
5.00-Ø2"-PVC} \P{\W0.8;COTA DE CONEXIÓN\P2567.94}	83546.049	95302.116	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
5.00-Ø2\H1.00002x;"-PVC\P\H0.99998x;COTA DE CONEXIÓN\P2564.59}	83492.359	95353.143	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;29.13-Ø8"-PVC}	83469.382	95362.532	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	83441.872	95357.518	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;41.07-Ø8"-PVC}	83437.783	95393.582	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
5.00-Ø2"-PVC\PCOTA DE CONEXIÓN}\P{\W0.8;2560.93 }	83423.433	95415.522	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;89.70-Ø8"-PVC}	83375.459	95444.694	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;6.30-Ø8"-PVC}	83340.99	95478.259	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	83318.223	95480.697	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;51.12-Ø8"-PVC}	83303.758	95516.002	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.20-Ø8"-PVC}	83302.613	95525.734	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;6.80-Ø8"-PVC}	83302.227	95532.013	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;38.98-Ø12"-PVC}	83614.186	95052.13	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;6.31-Ø12"-PVC}	83598.033	95057.97	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;2.90-Ø12"-PVC}	83599.933	95062.734	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	83600.517	95069.867	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;75.13-Ø12"-PVC}	83561.041	95089.182	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
5.00-Ø3"-PVC\PCOTA DE CONEXIÓN}\P{\W0.8;2568.50 }	83540.784	95110.878	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;57.61-Ø12"-PVC}	83514.358	95130.589	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;10.08-Ø12"-PVC}	83445.977	95134.693	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	83488.514	95162.996	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;41.71-Ø12"-PVC}	83468.149	95173.196	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
5.00-Ø2"-PVC\PCOTA DE CONEXIÓN}\P{\W0.8;2568.72 }	83458.868	95181.598	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;76.82-Ø12"-PVC}	83431.818	95206.042	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
5.00-Ø2"-PVC}\P{\W0.8;COTA DE CONEXIÓN} \P{\W0.8;2568.02}	83400.775	95229.962	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;22.0-Ø12"-PVC}	83377.937	95245.531	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.30-Ø12"-PVC}	83371.426	95255.867	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;39.37-Ø12"-PVC}	83353.942	95268.999	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	83371.965	95262.279	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;63.10-Ø8"-PVC}	83324.287	95312.509	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
5.00-Ø2"-PVC\PCOTA DE CONEXIÓN\P2564.71}	83343.649	95282.085	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;30.17-Ø8"-PVC}	83266.107	95338.59	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
5.00-Ø2"-PVC\PCOTA DE CONEXIÓN}\P{\W0.8;2563.22}	83288.297	95328.269	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;141.40-Ø8"-PVC}	83207.066	95395.155	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;14.59-Ø8"-PVC}	83282.712	95366.321	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	83233.134	95383.927	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
7.60-Ø2\H1.00002x;"-PVC\P\H0.99998x;COTA DE CONEXIÓN}\P{\W0.8;2558.13 }	83124.933	95377.881	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;41.85-Ø8"-PVC}	83134.843	95487.125	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	83135.857	95460.689	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;4.19-Ø8"-PVC}	83090.667	95516.81	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;54.28-Ø8"-PVC}	83083.223	95507.109	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
5.00-Ø2"-PVC\PCOTA DE CONEXIÓN\P2555.15 }	83064.521	95465.573	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;18.88-Ø8"-PVC}	83087.852	95462.551	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;57.12-Ø8"-PVC}	83065.932	95428.968	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;37.85-Ø8"-PVC}	83043.582	95376.903	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
15.00-Ø2\H1.00002x;"-PVC\P\H0.99998x;COTA DE CONEXIÓN\P2559.54 }	83086.194	95351.614	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;34.73-Ø8"-PVC}	83049.64	95341.234	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;24.77-Ø8"-PVC}	83046.933	95310.705	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;6.34-Ø8"-PVC}	83031.528	95299.373	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;101.33-Ø8"-PVC}	83070.22	95246.741	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;48.44-Ø12"-PVC}	83207.223	95311.866	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
5.00-Ø3\H1.00002x;"-PVC\P\H0.99998x;COTA DE CONEXIÓN}\P{\W0.8;2563.41 }	83200.789	95261.655	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	83188.027	95307.222	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;105.02-Ø12"-PVC}	83175.45	95247.318	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;5.73-Ø8"-PVC}	83106.386	95197.523	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
5.00-Ø3\H1.00002x;"-PVC\P\H0.99998x;COTA DE CONEXIÓN}\P{\W0.8;2566.41 }	83124.498	95172.405	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;57.58-Ø12"-PVC}	83092.945	95176.222	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	83068.701	95160.718	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;58.97-Ø6"-PVC}	83111.139	95121.276	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
5.00-Ø3\H1.00002x;"-PVC} \P{\W0.8;COTA DE CONEXIÓN\P2568.37}	83044.521	95110.766	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;11.19-Ø6"-PVC}	83085.886	95139.678	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;10.16-Ø12"-PVC}	83034.711	95136.616	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;4.14-Ø12"-PVC}	83086.255	95145.325	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;46.13-Ø12"-PVC}	83051.451	95169.711	0	Acueducto-datos de la red 1000
TEXT	\A1;\pxqr;{\W0.8;ACOMETIDA
5.00-Ø2"-PVC\PCOTA DE CONEXIÓN\P2567.52 }	83011.904	95162.701	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;61.57-Ø12"-PVC}	83000.019	95205.297	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
5.00-Ø3\H1.00002x;"-PVC\P\H0.99998x;COTA DE CONEXIÓN}\P{\W0.8;2564.84}	82948.443	95194.786	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;5.46-Ø12"-PVC}	82990.702	95223.268	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;6.59-Ø12"-PVC}	82990.44	95227.633	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;75.77-Ø12"-PVC}	82996.833	95247.947	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	82960.846	95226.863	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;2.59-Ø12"-PVC}	83001.692	95281.721	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;1.92-Ø12"-PVC}	83001.626	95285.566	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;7.62-Ø12"-PVC}	83020.22	95319.22	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;3.54-Ø12"-PVC}	83001.456	95290.046	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;43.24-Ø12"-PVC}	83000.377	95339.213	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
5.00-Ø2"-PVC\PCOTA DE CONEXIÓN}\P{\W0.8;2559.57 }	82969.479	95308.498	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;8.54-Ø12"-PVC}	83000.377	95351.763	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
15.00-Ø3"-PVC\PCOTA DE CONEXIÓN}\P{\W0.8;2559.04 }	83000.193	95356.78	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	82982.331	95293.933	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;51.2-Ø12"-PVC}	82959.101	95369.801	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;24.21-Ø12"-PVC}	82887.12	95378.175	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;32.15-Ø12"-PVC}	82892.086	95408.338	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
7.13-Ø3"-PVC\PCOTA DE CONEXIÓN}\P{\W0.8;2555.29} 	82885.5	95422.277	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;49.35-Ø12"-PVC}	82893.267	95457.351	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;13.81-Ø12"-PVC}	82893.003	95474.437	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;2.03-Ø8"-PVC}	82911.331	95526.56	0	Acueducto-datos de la red 250
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	82938.449	95400.265	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;49.00-Ø8"-PVC}	82932.265	95483.836	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;36.04-Ø12"-PVC}	82969.843	95540.487	0	Acueducto-datos de la red 1000
TEXT	\A1;\pxql;{\W0.8;ACOMETIDA
5.00-Ø2"-PVC\PCOTA DE CONEXIÓN}\P{\W0.8;2553.30 }	82983.798	95512.334	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;104.02-Ø12"-PVC}	83015.437	95536.799	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;46.89-Ø12"-PVC}	83305.174	95544.106	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;39.62-Ø12"-PVC}	83342.051	95521.851	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;86.85-Ø12"-PVC}	83394.832	95548.467	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
5.00-Ø2"-PVC\PCOTA DE CONEXIÓN}\P{\W0.8;2557.12 }	83383.605	95509.475	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
5.00-Ø2\H1.00002x;"-PVC\P\H0.99998x;COTA DE CONEXIÓN}\P{\W0.8;2558.92}	83471.997	95518.15	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;29.38-Ø12"-PVC}	83470.837	95534.543	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;57.74-Ø12"-PVC}	83511.355	95532.397	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;28.36-Ø8"-PVC}	83510.647	95570.475	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;37.27-Ø8"-PVC}	83572.342	95576.478	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;9.78-Ø12"-PVC}	83569.868	95552.112	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;36.15-Ø12"-PVC}	83595.049	95548.383	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;ACOMETIDA
5.00-Ø3"-PVC\PCOTA DE CONEXIÓN\P2566.91}	83617.979	95515.342	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;HIDRANTE Ø4"}	83628.154	95602.694	0	Acueducto-datos de la red 1000
TEXT	6	83507.965	95654.645	0	edicion oculto
TEXT	\A1;{\W0.8;7.81-Ø12"-PVC}	83556.243	95607.978	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;135.68-Ø12"-PVC}	83382.621	95591.608	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;10.19-Ø6"-PVC}	83298.605	95608.9	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;2.15-Ø6"-PVC}	83296.428	95604.633	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;1.97-Ø6"-PVC}	83294.248	95599.982	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;7.05-Ø12"-PVC}	83293.178	95595.234	0	Acueducto-datos de la red 1000
TEXT	\A1;{\W0.8;1.80-Ø12"-PVC}	83291.966	95590.516	0	Acueducto-datos de la red 1000
