ORIGEN	CAPITULO	SUBCAPITULO	CODIGO	NOMBRE	UM	VALOR
Demanda	ACTIVIDADES CONSERVACIÓN	ACTIVIDADES CONSERVACIÓN	4603	CONSTRUCCION DE CAMINO EN GRAVA	M2	1919
Antiguo	EXCAVACIONES	EXC. CONFORMACIÓN DE SUBRASANTE	4604	DESCAPOTE A MAQUINA EN MATERIAL COMUN (E=0.1M. INCLUYE CARGUE). INCLUYE DISPOSICION FINAL DE ESCOMBROS	M2	6967
Demanda	ACTIVIDADES CONSERVACIÓN	ACTIVIDADES CONSERVACIÓN	4605	CONSTRUCCIÓN DE PAVIMENTO FLEXIBLE E= 0.10M (NO INCLUYE SARDINEL)	M2	334514
Antiguo	RELLENOS Y CAPAS GRANULARES	RELLENOS PARA ANDENES Y REDES	4606	TRITURADO 3/4" E=0.1M. SUMINISTRO E INSTALACION.	M2	31842
Demanda	ACTIVIDADES CONSERVACIÓN	ACTIVIDADES CONSERVACIÓN	4607	CONSTRUCCION DE CAMINO CON SUBBASE GRANULAR TIPO C SBG-C E=0.30MT	M2	77671
Demanda	ACTIVIDADES CONSERVACIÓN	ACTIVIDADES CONSERVACIÓN	4608	REHABILITACION DE CAMINO CON SUBBASE GRANULAR TIPO C SBG-C E=0.30MT	M2	38836
Demanda	ACTIVIDADES CONSERVACIÓN	ACTIVIDADES CONSERVACIÓN	4609	CONSTRUCCIÓN DE CAMINO CON SUBBASE GRANULAR TIPO C SBG-C E=0.30MT INCLUYE TRANSPORTE Y DISPOSICIÓN DE ESCOMBRO Y TRATAMIENTO SUPERFICIAL SIMPLE	M2	143068
Demanda	ACTIVIDADES CONSERVACIÓN	ACTIVIDADES CONSERVACIÓN	4610	MANTENIMIENTO CORRECTIVO DE CICLORUTAS (SOBRECARPETA: RODADURA ASFÁLTICA E=0.04M)	M2	78233
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4611	CARCAMO PROTECCIÓN DE TUBERÍA Ø 8" (TIPO PLACA) NORMA EAAB NS-090	ML	254780
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4612	CARCAMO PROTECCIÓN DE TUBERÍA Ø 10" (TIPO PLACA) NORMA EAAB NS-090	ML	254780
Antiguo	TRANSPORTES Y ACARREOS	TRANSPORTES Y ACARREOS	4613	TRANSPORTE Y DISPOSICIÓN FINAL DE ESCOMBROS EN SITIO AUTORIZADO (DISTANCIA DE TRANSPORTE 28 KM). A DISTANCIA MAYOR DEL ACARREO LIBRE (90 M) EN SITIO AUTORIZADO POR LA ENTIDAD AMBIENTAL COMPETENTE.	M3	58334
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4614	CARCAMO PROTECCIÓN DE TUBERÍA Ø 12" (TIPO PLACA) NORMA EAAB NS-090	ML	257166
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4615	CARCAMO PROTECCIÓN DE TUBERÍA Ø 16" (TIPO PLACA) NORMA EAAB NS-090	ML	322170
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4616	CARCAMO PROTECCIÓN DE TUBERÍA Ø 18" (TIPO PLACA) NORMA EAAB NS-090	ML	322170
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4617	CARCAMO PROTECCIÓN DE TUBERÍA Ø 20" (TIPO PLACA) NORMA EAAB NS-090	ML	334008
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4618	CARCAMO PROTECCIÓN DE TUBERÍA Ø 24" (TIPO PLACA) NORMA EAAB NS-090	ML	397082
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4619	CARCAMO PROTECCIÓN DE TUBERÍA Ø 27" (TIPO PLACA) NORMA EAAB NS-090	ML	440397
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4620	CARCAMO PROTECCIÓN DE TUBERÍA Ø 30" (TIPO PLACA) NORMA EAAB NS-090	ML	508251
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4621	CARCAMO TIPO PLACA DE PROTECCIÓN PARA TUBERÍA Ø 32" NORMA EAAB NS-090 . 3V.2. INCLUYE: DESPERDICIOS, COMPACTACIÓN Y DESPUNTES.	ML	449017
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4622	CARCAMO PROTECCIÓN DE TUBERÍA Ø 36" (TIPO PLACA) NORMA EAAB NS-090	ML	564306
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4624	TUBERIA GRP 300MM (INCLUYE TRANSPORTE). SUMINISTRO E INSTALACION.	ML	438466
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4625	TUBERIA GRP 400MM (INCLUYE TRANSPORTE). SUMINISTRO E INSTALACION.	ML	549031
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4626	TUBERIA GRP 500MM (INCLUYE TRANSPORTE). SUMINISTRO E INSTALACION.	ML	687098
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4627	TUBERIA GRP 600MM (INCLUYE TRANSPORTE). SUMINISTRO E INSTALACION.	ML	741878
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4628	TUBERIA GRP 700MM (INCLUYE TRANSPORTE). SUMINISTRO E INSTALACION.	ML	923854
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4629	TUBERIA GRP 800MM (INCLUYE TRANSPORTE). SUMINISTRO E INSTALACION.	ML	1076775
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4630	TUBERIA GRP 900MM (INCLUYE TRANSPORTE). SUMINISTRO E INSTALACION.	ML	1336143
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4631	TUBERIA GRP 1000MM (INCLUYE TRANSPORTE). SUMINISTRO E INSTALACION.	ML	1666503
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4632	TUBERIA GRP 1100MM (INCLUYE TRANSPORTE). SUMINISTRO E INSTALACION.	ML	1887483
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4633	TUBERIA GRP 1200MM (INCLUYE TRANSPORTE). SUMINISTRO E INSTALACION.	ML	2070876
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4634	TUBERIA GRP 1300MM (INCLUYE TRANSPORTE). SUMINISTRO E INSTALACION.	ML	2324943
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4635	TUBERIA GRP 1400MM (INCLUYE TRANSPORTE). SUMINISTRO E INSTALACION.	ML	2941613
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4636	TUBERIA GRP 1500MM (INCLUYE TRANSPORTE). SUMINISTRO E INSTALACION.	ML	3260289
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4637	TUBERIA GRP 1600MM (INCLUYE TRANSPORTE). SUMINISTRO E INSTALACION.	ML	3594076
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4638	TUBERIA GRP 1700MM (INCLUYE TRANSPORTE). SUMINISTRO E INSTALACION.	ML	3941436
Antiguo	ACTIVIDADES CONSERVACIÓN	ACTIVIDADES CONSERVACIÓN	4639	CONSTRUCCIÓN DE PAVIMENTO FLEXIBLE MD10 E=0.08M Y MD20 E= 0.18M (NO INCLUYE SARDINEL)	M2	520211
Antiguo	ACTIVIDADES CONSERVACIÓN	ACTIVIDADES CONSERVACIÓN	4640	CONSTRUCCIÓN DE PAVIMENTO FLEXIBLE MD10 E=0.06M Y MD20 E= 0.18M (NO INCLUYE SARDINEL)	M2	487400
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4641	ACOPLE GRP 300MM. INCLUYE TRANSPORTE, SUMINISTRO E INSTALACION.	UN	630112
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4642	ACOPLE GRP 350MM. INCLUYE TRANSPORTE, SUMINISTRO E INSTALACION.	UN	654113
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4643	ACOPLE GRP 400MM. INCLUYE TTRANSPORTE, SUMINISTRO E INSTALACION.	UN	677126
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4644	ACOPLE GRP 500MM. INCLUYE TRANSPORTE, SUMINISTRO E INSTALACION.	UN	714480
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4645	ACOPLE GRP 600MM. INCLUYE TRANSPORTE, SUMINISTRO E INSTALACION.	UN	916265
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4646	ACOPLE GRP 700MM. INCLUYE TRANSPORTE, SUMINISTRO E INSTALACION.	UN	979339
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4647	ACOPLE GRP 800MM. INCLUYE TRANSPORTE, SUMINISTRO E INSTALACION.	UN	1057497
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4648	ACOPLE GRP 900MM. INCLUYE TRANSPORTE, SUMINISTRO E INSTALACION.	UN	1137588
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4649	ACOPLE GRP 1000MM. INCLUYE TRANSPORTE, SUMINISTRO E INSTALACION.	UN	1194312
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4650	ACOPLE GRP 1100MM. INCLUYE TRANSPORTE, SUMINISTRO E INSTALACION.	UN	1254232
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4651	ACOPLE GRP 1200MM. INCLUYE TRANSPORTE, SUMINISTRO E INSTALACION.	UN	1317871
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4652	ACOPLE GRP 1300MM. INCLUYE TRANSPORTE, SUMINISTRO E INSTALACION.	UN	1383855
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4653	ACOPLE GRP 1400MM. INCLUYE TRANSPORTE, SUMINISTRO E INSTALACION.	UN	1453479
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4654	ACOPLE GRP 1500MM. INCLUYE TRANSPORTE, SUMINISTRO E INSTALACION.	UN	1527290
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4655	ACOPLE GRP 1600MM. INCLUYE TRANSPORTE, SUMINISTRO E INSTALACION.	UN	1661862
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4656	ACOPLE GRP 1700MM. INCLUYE TRANSPORTE, SUMINISTRO E INSTALACION.	UN	1722968
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4657	ACOPLE GRP 1800MM. INCLUYE TRANSPORTE, SUMINISTRO E INSTALACION.	UN	1997374
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4658	ACOPLE GRP 2000MM. INCLUYE TRANSPORTE, SUMINISTRO E INSTALACION.	UN	2125405
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4659	TUBERIA GRP 1800MM (INCLUYE TRANSPORTE). SUMINISTRO E INSTALACION.	ML	4331802
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4660	TUBERIA GRP 2000MM (INCLUYE TRANSPORTE). SUMINISTRO E INSTALACION.	ML	5099808
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4661	TUBERIA GRP 2400MM (INCLUYE TRANSPORTE). SUMINISTRO E INSTALACION.	ML	6887268
Antiguo	REDES ACUEDUCTO	REDES ACUEDUCTO	4662	ACOPLE GRP 2400MM. INCLUYE TRANSPORTE, SUMINISTRO E INSTALACION.	UN	2447258
Antiguo	ACTIVIDADES CONSERVACIÓN	ACTIVIDADES CONSERVACIÓN	4663	PARCHEO EN PAVIMENTO FLEXIBLE E=0.12M. (INCLUYE DEMOLICIÓN MANUAL Y CARGUE DE PAVIMENTO FLEXIBLE DE E=0.12M, TRANSPORTE Y DISPOSICIÓN FINAL DE ESCOMBROS, IMPRIMACIÓN, COLOCACIÓN Y COMPACTACIÓN MD20 E=8CM Y MD12 E=4CM , RIEGO CRR-1, IMPRIMA CLR-0)	M2	214850
Demanda	ACTIVIDADES CONSERVACIÓN	ACTIVIDADES CONSERVACIÓN	4664	CONSTRUCCIÓN DE PAVIMENTO FLEXIBLE E= 0.15M (NO INCLUYE SARDINEL)	M2	420925
Demanda	ACTIVIDADES CONSERVACIÓN	ACTIVIDADES CONSERVACIÓN	4665	REHABILITACIÓN DE PAVIMENTO FLEXIBLE E= 0.18M BG=25CM, SBG=30CM	M2	469123
Demanda	ACTIVIDADES CONSERVACIÓN	ACTIVIDADES CONSERVACIÓN	4666	REHABILITACIÓN DE PAVIMENTO RÍGIDO: LOSAS EN CONCRETO HIDRÁULICO MR45 E=0.20M	M2	365346
Demanda	ACTIVIDADES CONSERVACIÓN	ACTIVIDADES CONSERVACIÓN	4667	CONSTRUCCIÓN DE PAVIMENTO RÍGIDO: LOSAS EN CONCRETO HIDRÁULICO MR45 E=0.20M (NO INCLUYE SARDINEL)	M2	434307
Antiguo	GEOSINTETICOS	GEOTEXTILES	4671	GEOTEXTIL NO TEJIDO CON RESISTENCIA A LA TENSION GRAB: ENTRE 600 N Y 700 N. PARA SEPARACION SUBRASANTE/CAPAS GRANULARES. (INCLUYE SUMINISTRO E INSTALACION).	M2	12267
Antiguo	GEOSINTETICOS	GEOTEXTILES	4672	GEOTEXTIL NO TEJIDO CON RESISTENCIA A LA TENSION GRAB DE 400 N. PARA SUBDRENES/FILTROS. (INCLUYE SUMINISTRO E INSTALACION).	M2	8700
Antiguo	GEOSINTETICOS	GEOTEXTILES	4674	GEOTEXTIL NO TEJIDO CON RESISTENCIA A LA TENSION GRAB: ENTRE 450 N Y 500 N. PARA SUBDRENES/FILTROS. (INCLUYE SUMINISTRO E INSTALACION).	M2	11270
Antiguo	MOBILIARIO URBANO - ARBOLES Y GRAMAS	MOBILIARIO URBANO	4675	CANECA TIPO M120 (EN MALLA METÁLICA. INCLUYE SUMINISTRO E INSTALACIÓN. INCLUYE BASE EN CONCRETO 3000 PSI, PREMEZCLADO	UN	489749
Antiguo	GEOSINTETICOS	GEOTEXTILES	4676	GEOTEXTIL NO TEJIDO CON RESISTENCIA A LA TENSION GRAB: ENTRE 600 N Y 700 N. PARA SUBDRENES/FILTROS. (INCLUYE SUMINISTRO E INSTALACION).	M2	12267
Antiguo	PAVIMENTOS	PAVIMENTOS ARTICULADOS	4678	ADOQUIN DE ARCILLA TR.PESADO 0.20X10X8CM (SUMINISTRO E INSTALACIÓN. INCLUYE BASE 4CM MORTERO 2000 Y ARENA DE SELLO)	M2	133181
Antiguo	MOBILIARIO URBANO - ARBOLES Y GRAMAS	MOBILIARIO URBANO	4686	REPOSICION BOLARDO M63 INCLUYE EXCAVACION CARGUE Y DISPOSICION FINAL DE ESCOMBROS Y BASE EN CONCRETO DE 1500PSI	UN	317995
Antiguo	MOBILIARIO URBANO - ARBOLES Y GRAMAS	MOBILIARIO URBANO	4687	REPOSICION BOLARDO M61 INCLUYE EXCAVACION CARGUE Y DISPOSICION FINAL DE ESCOMBROS Y BASE EN CONCRETO DE 1500PSI	UN	172402
Antiguo	MOBILIARIO URBANO - ARBOLES Y GRAMAS	MOBILIARIO URBANO	4688	REPOSICION DE PROTECTOR DE ARBOL DE UN TUBO M91. INCLUYE EXCAVACION. TRANSPORTE Y DISPOSICION FINAL, INSTALA. NUEVO PROT	UN	279234
Antiguo	MOBILIARIO URBANO - ARBOLES Y GRAMAS	MOBILIARIO URBANO	4689	BOLARDO EN CONCRETO TIPO M60 (SUMINISTRO E INSTALACIÓN. INCLUYE BASE EN CONCRETO 3000 PSI, HECHO EN OBRA)	UN	250114
Antiguo	MOBILIARIO URBANO - ARBOLES Y GRAMAS	MOBILIARIO URBANO	4690	BOLARDO EN CONCRETO TIPO M60 (SUMINISTRO E INSTALACIÓN. INCLUYE BASE EN CONCRETO 3000 PSI, PREMEZCLADO)	UN	252428
Antiguo	MOBILIARIO URBANO - ARBOLES Y GRAMAS	MOBILIARIO URBANO	4691	BOLARDO EN CONCRETO TIPO M60 (SUMINISTRO E INSTALACIÓN. NO INCLUYE BASE EN CONCRETO)	UN	197462
Antiguo	MOBILIARIO URBANO - ARBOLES Y GRAMAS	MOBILIARIO URBANO	4692	BOLARDO EN CONCRETO TIPO M61 (SUMINISTRO E INSTALACIÓN. INCLUYE BASE EN CONCRETO 3000 PSI, HECHO EN OBRA)	UN	219919
Antiguo	MOBILIARIO URBANO - ARBOLES Y GRAMAS	MOBILIARIO URBANO	4693	BOLARDO EN CONCRETO TIPO M61 (SUMINISTRO E INSTALACIÓN. INCLUYE BASE EN CONCRETO 3000 PSI, PREMEZCLADO)	UN	222233
Antiguo	MOBILIARIO URBANO - ARBOLES Y GRAMAS	MOBILIARIO URBANO	4694	BOLARDO EN CONCRETO TIPO M61 (SUMINISTRO E INSTALACIÓN. NO INCLUYE BASE EN CONCRETO 3000)	UN	176637
Antiguo	CONCRETO Y ACERO PARA ESTRUCTURAS	PINTURA PARA ESTRUCTURAS	4695	PINTURA SOBRE ESTRUCTURA METÁLICA GALVANIZADA. INCLUYE LIMPIEZA SSPC-SP3, BARRERA EPOXICA e=3mils, ACABADO URETANO e=3mils	KG	3587
Antiguo	CONCRETO Y ACERO PARA ESTRUCTURAS	PINTURA PARA ESTRUCTURAS	4696	PINTURA SOBRE ESTRUCTURA METÁLICA . INCLUYE LIMPIEZA SSPC-SP5, IMPRIMANTE EPOXICO RICO ZINC Y BARRERA EPOXICA, ACABADO URETANO e=3mils POR CAPA	KG	3986
Antiguo	MOBILIARIO URBANO - ARBOLES Y GRAMAS	MOBILIARIO URBANO	4697	BOLARDO EN HIERRO TIPO M62 (SUMINISTRO E INSTALACIÓN. INCLUYE BASE EN CONCRETO 3000 PSI, PREMEZCLADO)	UN	296389
Antiguo	MOBILIARIO URBANO - ARBOLES Y GRAMAS	MOBILIARIO URBANO	4698	BOLARDO EN HIERRO TIPO M62 (SUMINISTRO E INSTALACIÓN. INCLUYE BASE EN CONCRETO 3000 PSI, HECHO EN OBRA)	UN	295875
Antiguo	MOBILIARIO URBANO - ARBOLES Y GRAMAS	MOBILIARIO URBANO	4699	BOLARDO EN HIERRO TIPO M63 (SUMINISTRO E INSTALACIÓN. INCLUYE BASE EN CONCRETO 3000 PSI PREMEZCLADO)	UN	303807
Antiguo	MOBILIARIO URBANO - ARBOLES Y GRAMAS	MOBILIARIO URBANO	4700	BOLARDO EN HIERRO TIPO M63 (SUMINISTRO E INSTALACIÓN. INCLUYE BASE EN CONCRETO 3000 PSI, HECHO EN OBRA)	UN	297077
Demanda	ACTIVIDADES CONSERVACIÓN	ACTIVIDADES CONSERVACIÓN	4702	MANTENIMIENTO PREVENTIVO ESPACIO PUBLICO. INCLUYE LIMPIEZA E INSTALACION DE SELLO DE ARENA	M2	3671
Antiguo	ANDENES Y SARDINELES	PISOS EN ADOQUINES Y EN LOSETAS	4703	RETIRO DE LOSETA A-50 SOBRE ARENA	M2	2646
Antiguo	ANDENES Y SARDINELES	PISOS EN ADOQUINES Y EN LOSETAS	4704	RETIRO DE LOSETA A-50 SOBRE MORTERO	M2	2904
Demanda	ACTIVIDADES CONSERVACIÓN	ACTIVIDADES CONSERVACIÓN	4708	REHABILITACIÓN DE PAVIMENTO RÍGIDO: LOSAS EN CONCRETO HIDRÁULICO MR45 E=0.27M PARA TRONCAL	M2	579699
Antiguo	ACTIVIDADES CONSERVACIÓN	ACTIVIDADES CONSERVACIÓN	4709	PARCHEO EN PAVIMENTO FLEXIBLE E=0.10M CON MD12. (INCLUYE DEMOLICIÓN MANUAL Y CARGUE DE PAVIMENTO FLEXIBLE DE E=0.10M, TRANSPORTE Y DISPOSICIÓN FINAL DE ESCOMBROS, IMPRIMACIÓN, COLOCACIÓN Y COMPACTACIÓN BASE ASFÁLTICA MD20, IMPRIMA CLR-0)	M2	180947
Antiguo	SEÑALIZACIÓN	DEMARCACION DE PAVIMENTOS	4710	DEMARCACION CON PINTURA TERMOPLASTICA PARA CICLORUTAS (INCLUYE SUMINISTRO, APLICACION CON MICROESFERA) A=10 CM	ML	17184
Antiguo	SEÑALIZACIÓN	DEMARCACION DE PAVIMENTOS	4711	FLECHA DE FRENTE PARA CICLORRUTA EN PINTURA TERMOPLASTICA. (INCLUYE SUMINISTRO, APLICACION CON MICROESFERA)	UN	50521
Antiguo	PAVIMENTOS	PAVIMENTOS EN CONCRETO ASFALTICO	4712	MEZCLA ASFALTICA CON ASFALTO CAUCHO (SUMINISTRO, EXTENDIDO, NIVELACIÓN Y COMPACTACIÓN MECANICA)	M3	1658667
Antiguo	CONCRETO Y ACERO PARA ESTRUCTURAS	CONCRETO PARA ESTRUCTURAS	4737	PILOTE D=80 CM CMCONCRETO TREMIE DE 3000 PSI. (INCLUYE EXCAVACIÓN, TRANSPORTE Y DISPOSICIÓN FINAL DE ESCOMBROS EN SITIO AUTORIZADO A 21 KM, CARGUE Y RETIRO DE SOBRANTES, MOVILIZACIÓN, MONTAJE Y DESMONTAJE DE EQUIPO ENTRE PERFORACIONES DENTRO DE LA OBRA. SUMINISTRO Y COLOCACIÓN DEL CONCRETO CON BOMBA.	ML	1098979
Antiguo	CONCRETO Y ACERO PARA ESTRUCTURAS	CONCRETO PARA ESTRUCTURAS	4738	PILOTE D=70 CM CONCRETO TREMIE DE 3000 PSI. (INCLUYE EXCAVACIÓN, TRANSPORTE Y DISPOSICIÓN FINAL DE ESCOMBROS EN SITIO AUTORIZADO A 21 KM, CARGUE Y RETIRO DE SOBRANTES, MOVILIZACIÓN, MONTAJE Y DESMONTAJE DE EQUIPO ENTRE PERFORACIONES DENTRO DE LA OBRA. SUMINISTRO Y COLOCACIÓN DEL CONCRETO CON BOMBA.	ML	915729
Antiguo	CONCRETO Y ACERO PARA ESTRUCTURAS	CONCRETO PARA ESTRUCTURAS	4739	PILOTE D=90 CM CONCRETO TREMIE DE 3000 PSI. (INCLUYE EXCAVACIÓN, TRANSPORTE Y DISPOSICIÓN FINAL DE ESCOMBROS EN SITIO AUTORIZADO A 21 KM, CARGUE Y RETIRO DE SOBRANTES, MOVILIZACIÓN, MONTAJE Y DESMONTAJE DE EQUIPO ENTRE PERFORACIONES DENTRO DE LA OBRA. SUMINISTRO Y COLOCACIÓN DEL CONCRETO CON BOMBA.	ML	1409785
Antiguo	CONCRETO Y ACERO PARA ESTRUCTURAS	CONCRETO PARA ESTRUCTURAS	4740	PILOTE D=100 CM CONCRETO TREMIE DE 3000 PSI.(INCLUYE EXCAVACIÓN, TRANSPORTE Y DISPOSICIÓN FINAL DE ESCOMBROS EN SITIO AUTORIZADO A 21 KM, CARGUE Y RETIRO DE SOBRANTES, MOVILIZACIÓN, MONTAJE Y DESMONTAJE DE EQUIPO ENTRE PERFORACIONES DENTRO DE LA OBRA. SUMINISTRO Y COLOCACIÓN DEL CONCRETO CON BOMBA.	ML	1504460
Antiguo	CONCRETO Y ACERO PARA ESTRUCTURAS	CONCRETO PARA ESTRUCTURAS	4741	PILOTE D=110 CM CONCRETO TREMIE DE 3000 PSI.(INCLUYE EXCAVACIÓN, TRANSPORTE Y DISPOSICIÓN FINAL DE ESCOMBROS EN SITIO AUTORIZADO A 21 KM, CARGUE Y RETIRO DE SOBRANTES, MOVILIZACIÓN, MONTAJE Y DESMONTAJE DE EQUIPO ENTRE PERFORACIONES DENTRO DE LA OBRA. SUMINISTRO Y COLOCACIÓN DEL CONCRETO CON BOMBA.	ML	1726690
Antiguo	CONCRETO Y ACERO PARA ESTRUCTURAS	CONCRETO PARA ESTRUCTURAS	4742	PILOTE D=120 CM CONCRETO TREMIE DE 3000 PSI. (INCLUYE EXCAVACIÓN, TRANSPORTE Y DISPOSICIÓN FINAL DE ESCOMBROS EN SITIO AUTORIZADO A 21 KM, CARGUE Y RETIRO DE SOBRANTES, MOVILIZACIÓN, MONTAJE Y DESMONTAJE DE EQUIPO ENTRE PERFORACIONES DENTRO DE LA OBRA. SUMINISTRO Y COLOCACIÓN DEL CONCRETO CON BOMBA.	ML	1961913
Antiguo	RELLENOS Y CAPAS GRANULARES	CAPAS GRANULARES	4743	BASE GRANULAR CLASE B (BG_B) CON RECICLADO DE CONCRETO (SUMINISTRO, EXTENDIDO, NIVELACIÓN, HUMEDECIMIENTO Y COMPACTACIÓN CON VIBROCOMPACTADOR)	M3	179874
Antiguo	RELLENOS Y CAPAS GRANULARES	CAPAS GRANULARES	4744	BASE GRANULAR CLASE A (BG_A) CON RECICLADO DE CONCRETO HIDRAULICO (SUMINISTRO, EXTENDIDO, NIVELACIÓN, HUMEDECIMIENTO Y COMPACTACIÓN CON VIBROCOMPACTADOR)	M3	197073
Antiguo	RELLENOS Y CAPAS GRANULARES	CAPAS GRANULARES	4745	BASE GRANULAR CLASE C (BG_C) CON RECICLADO DE CONCRETO (SUMINISTRO, EXTENDIDO, NIVELACIÓN, HUMEDECIMIENTO Y COMPACTACIÓN CON VIBROCOMPACTADOR)	M3	171734
Antiguo	RELLENOS Y CAPAS GRANULARES	CAPAS GRANULARES	4746	SUBBASE GRANULAR CLASE A (SBG_A) CON RECICLADO DE CONCRETO HIDRAULICO (SUMINISTRO, EXTENDIDO, NIVELACIÓN, HUMEDECIMIENTO Y COMPACTACIÓN CON VIBROCOMPACTADOR)	M3	170083
Antiguo	RELLENOS Y CAPAS GRANULARES	CAPAS GRANULARES	4747	SUBBASE GRANULAR CLASE B (SBG_B) CON RECICLADO DE CONCRETO (SUMINISTRO, EXTENDIDO, NIVELACIÓN, HUMEDECIMIENTO Y COMPACTACIÓN CON VIBROCOMPACTADOR)	M3	167179
Antiguo	RELLENOS Y CAPAS GRANULARES	CAPAS GRANULARES	4748	SUBBASE GRANULAR CLASE C (SBG_C) CON RECICLADO DE CONCRETO HIDRAULICO (SUMINISTRO, EXTENDIDO, NIVELACIÓN, HUMEDECIMIENTO Y COMPACTACIÓN CON VIBROCOMPACTADOR)	M3	159313
Antiguo	RELLENOS Y CAPAS GRANULARES	CAPAS GRANULARES	4749	SUBBASE GRANULAR CON RECICLADO DE CONCRETO ASFALTICO (SUMINISTRO, EXTENDIDO, NIVELACIÓN, HUMEDECIMIENTO Y COMPACTACIÓN CON VIBROCOMPACTADOR)	M3	198443
Demanda	ACTIVIDADES CONSERVACIÓN	ACTIVIDADES CONSERVACIÓN	4750	REHABILITACION CON MATERIAL RECICLADO CON EMULSION Y SOBRECARPETA DE 5CM	M3	585799
Antiguo	ANDENES Y SARDINELES	ANDENES EN CONCRETO	4751	FRANJA DE AJUSTE EN CONCRETO 3000 PSI E= 10 CM ANCHO ENTRE 12-20CM	ML	16528
Antiguo	RELLENOS Y CAPAS GRANULARES	CAPAS GRANULARES	4753	SUBBASE GRANULAR CLASE A (SBG_A) CON RECICLADO DE CONCRETO HIDRAULICO (SUMINISTRO, EXTENDIDO MANUAL, HUMEDECIMIENTO Y COMPACTACIÓN CON VIBROCOMPACTADOR)	M3	180957
Antiguo	RELLENOS Y CAPAS GRANULARES	CAPAS GRANULARES	4754	SUBBASE GRANULAR CLASE B (SBG_B) CON RECICLADO DE CONCRETO HIDRAULICO (SUMINISTRO, EXTENDIDO MANUAL, HUMEDECIMIENTO Y COMPACTACIÓN)	M3	178053
Antiguo	RELLENOS Y CAPAS GRANULARES	CAPAS GRANULARES	4755	SUBBASE GRANULAR CLASE C (SBG_C) CON RECICLADO DE CONCRETO HIDRAULICO (SUMINISTRO, EXTENDIDO MANUAL, HUMEDECIMIENTO Y COMPACTACIÓN)	M3	170187
Antiguo	ACTIVIDADES CONSERVACIÓN	ACTIVIDADES CONSERVACIÓN	4758	SELLO DE FISURAS	ML	10600
Antiguo	PUENTES	PUENTES PEATONALES	4759	RETIRO DE PISO EN ALUMINIO EN PUENTE PEATONAL TIPO TRANSMILENIO PARA TABLERO Y ESCALERA	ML	65459
